video_id,title,channel_title,trending_date,views,likes,comment_count,engagement_rate,view_zscore,like_zscore,comment_zscore,is_anomaly
paxgKBUK4wQ,Honest Trailers - Star Wars: The Last Jedi,Screen Junkies,18.01.04,2849838,75234,17694,2.64,1.27,1.25,3.23,true
eACohWVwTOc,The Chainsmokers - Sick Boy,ChainsmokersVEVO,18.24.01,14162537,523176,27826,3.69,1.27,2.01,1.98,true
VhI2EpAIcm4,$10 Cheesesteak Vs. $120 Cheesesteak,BuzzFeedVideo,18.31.05,4162077,89469,15610,2.15,1.27,1.19,2.14,true
D_CZ8v9uZJY,FULL FACE OF MAKEUP IM THROWING OUT 2018,Laura Lee,18.09.05,1081075,54096,100166,5.0,1.26,2.05,2.44,true
VllA1V5M38E,Republicans Praise Trump; Trump Claims He Repealed Obamacare: A Closer Look,Late Night with Seth Meyers,17.28.12,1956890,21359,4936,1.09,1.26,1.13,2.28,true
TgA2y-Bgi3c,The Mystery That Keeps Neil deGrasse Tyson Up At Night,The Late Show with Stephen Colbert,18.09.01,1257354,25617,3257,2.04,1.26,2.69,1.38,true
uA8GdJJqz_s,Physicist Stephen Hawking has died,CNN,18.15.03,1837423,36908,20814,2.01,1.26,2.07,1.08,true
TaVvm0r_gho,Everything Wrong With Bee Movie In 15 Minutes Or Less,CinemaSins,18.08.01,3279622,90666,18135,2.76,1.25,2.14,2.88,true
jyNFL5t2A-U,Watch Courtroom Erupt In Applause After Larry Nassar Sentencing | MSNBC,MSNBC,18.27.01,239728,2381,1278,0.99,1.25,2.21,0.31,true
cSp1dM2Vj48,READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,17.13.12,9523267,154281,29706,1.62,1.25,2.6,2.88,true
HDx7dI1D1zE,What's in my Peely Bag? (Re-creating 5 of my nail peelies) / 2017 year-in-review,Simply Nailogical,18.07.01,2792376,168973,18940,6.05,1.24,2.06,0.97,true
iXcqpJQD5II,GET READY WITH ME | Latte Palette Reveal!,Christen Dominique,18.22.01,497321,48827,10283,9.82,1.24,2.54,2.43,true
0r-zYs6NQu8,What If You Didn't Sleep For A Week? ft. TheOdd1sOut,Life Noggin,18.21.03,946592,45703,12917,4.83,1.24,2.6,2.8,true
CXK3OiDgymo,Behind the Scenes at the Victoria's Secret Fashion Show | Vlog | Karlie Kloss,Klossy,17.02.12,655758,24587,775,3.75,1.24,2.13,2.03,true
izwomieBwG0,How a Sick Chimp Led to a Global Pandemic: The Rise of HIV,SciShow,17.06.12,452251,19424,1697,4.29,1.24,2.18,0.63,true
q8DkyFH9jXI,Stephen A.: 'I'd be shocked' if Cavaliers win more than one game vs. Warriors | SportsCenter | ESPN,ESPN,18.31.05,998227,7743,6247,0.78,1.24,0.83,2.12,true
l4bAoNAx2uo,American Things Europeans Find Weird,The Infographics Show,17.19.11,804735,14588,7459,1.81,1.23,1.02,3.12,true
_JhaVNJb3ag,Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic,National Geographic,17.15.12,691217,11522,5111,1.67,1.23,0.92,2.5,true
lYEj9snU838,"Boy speaks out on viral bullying video, mom addresses backlash",CBS This Morning,17.15.12,1148423,7998,12390,0.7,1.23,1.28,4.03,true
TOdGYZ20oSc,I made him fabulous! | Best Friend Makeover Challenge with boyinaband,Glam&Gore,17.19.12,502697,37722,3280,7.5,1.23,0.88,2.36,true
HBvPrh2yMik,DIY DOUBLE DEEP FRIED PIZZA 🍕,HellthyJunkFood,18.04.05,905243,26971,3016,2.98,1.22,2.86,1.39,true
y8lFgF_IjPw,Eighth Grade | Official Trailer HD | A24,A24,18.20.03,1720495,37143,6847,2.16,1.22,2.32,2.5,true
vn9mMeWcgoM,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,17.09.12,18184886,399200,58902,2.2,1.22,2.1,2.78,true
vqX6fkty-WQ,FLOSSING EACH OTHER with Grace Helbig & Mamrie Hart,This Might Get,18.17.03,161101,18308,927,11.36,1.22,1.2,2.42,true
TdyllLZeviY,Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,18.29.04,8255968,369876,17183,4.48,1.22,2.48,2.01,true
9sRQQRiltrE,BTS Get Scared by a Fangirl,TheEllenShow,18.28.05,2971874,165834,18491,5.58,1.22,3.3,5.14,true
k5TqNsr6YuQ,Troye Sivan - My My My!,TroyeSivanVEVO,18.16.01,6934627,472947,38446,6.82,1.21,2.23,2.3,true
6_-b3U9QDKg,Helping the Police Find a Gun Underwater to Solve a Criminal Case! (Metal Detecting Underwater),DALLMYD,18.17.04,2070910,52003,4834,2.51,1.21,1.12,2.41,true
k1xvol1SCx8,"Dua Lipa - IDGAF ft. Charli XCX, Zara Larsson, MØ, Alma, in the Live Lounge",BBC Radio 1,18.23.02,2559730,139744,4861,5.46,1.2,2.56,0.9,true
3g5O-kT9m8k,$1000 Survival Kit in a Case,CrazyRussianHacker,18.20.05,1588801,62036,2842,3.9,1.2,2.83,-0.4,true
vb9zbSGZ8GQ,Team USA Dances Into Olympics ‘Gangnam Style’,Inside Edition,18.13.02,858438,6719,3221,0.78,1.19,-0.06,2.94,true
qNNcSwZAPSE,The Voice 2018 Blind Audition - Terrence Cunningham: My Girl,The Voice,18.11.03,2101562,33303,2467,1.58,1.18,2.06,0.43,true
JDmse8M-3-Y,teens react to nothing.,FBE,18.04.04,3209252,158364,23433,4.93,1.18,2.69,1.4,true
N7HFXgyTya0,My Dinosaur Is a Service Animal (with Chris Pratt and Bryce Dallas Howard!),CollegeHumor,18.20.05,1512971,71141,3406,4.7,1.18,2.98,0.38,true
o3T_o4WM-n8,A Crushing Valentine's Day,Studio C,18.18.02,606500,20859,2906,3.44,1.17,2.48,2.2,true
itE8Cd85-QM,Donald Glover Meets The Girl Scout Who Went Viral With 'Redbone',The Late Show with Stephen Colbert,18.03.03,1213178,22875,1451,1.89,1.17,2.27,0.19,true
DfxhWPvhFCQ,Iggy Azalea Burned Nick Young's Designer Clothes | WWHL,Watch What Happens Live with Andy Cohen,18.22.03,466256,4042,1611,0.87,1.17,2.79,2.32,true
VllA1V5M38E,Republicans Praise Trump; Trump Claims He Repealed Obamacare: A Closer Look,Late Night with Seth Meyers,17.27.12,1876046,20891,4840,1.11,1.16,1.08,2.22,true
3S6HQGHqQa0,I spent a day with FLAT EARTH believers,AnthonyPadilla,18.08.02,385955,19056,5321,4.94,1.16,0.0,2.24,true
sfweKCYOPFc,7 Things You've Been Using Wrong Your Whole Life,BuzzFeed Nifty,17.28.11,265774,2209,494,0.83,1.16,-0.18,2.98,true
vorkmWa7He8,We Stole Tampons from the Cashier-less Amazon Go Store,Linus Tech Tips,18.01.02,2610992,74893,18687,2.87,1.15,0.78,2.82,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.12.06,439441,14269,2874,3.25,1.15,1.05,2.09,true
D_CZ8v9uZJY,FULL FACE OF MAKEUP IM THROWING OUT 2018,Laura Lee,18.08.05,1050539,53443,99467,5.09,1.15,1.98,2.42,true
fAIX12F6958,Bumblebee (2018) - Official Teaser Trailer - Paramount Pictures,Paramount Pictures,18.09.06,17741854,211522,43359,1.19,1.15,1.12,2.25,true
x4TZEVqKIvs,Film Theory: Disney LIED to You! (High School Musical),The Film Theorists,18.08.01,5986604,192698,25712,3.22,1.14,2.58,0.78,true
ShZ978fBl6Y,Calum Scott - You Are The Reason (Official),CalumScottVEVO,18.12.01,7055170,291884,9221,4.14,1.14,3.58,3.2,true
MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,17.26.12,9039407,89974,30516,1.0,1.13,1.14,2.98,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.11.06,436534,14186,2864,3.25,1.13,1.03,2.07,true
izwomieBwG0,How a Sick Chimp Led to a Global Pandemic: The Rise of HIV,SciShow,17.05.12,436683,19041,1693,4.36,1.13,2.1,0.63,true
C54cHGCwBdk,Biles. Is. Back.,USA Gymnastics,18.15.05,603868,15155,783,2.51,1.13,1.03,2.03,true
paxgKBUK4wQ,Honest Trailers - Star Wars: The Last Jedi,Screen Junkies,18.31.03,2730157,73517,17271,2.69,1.13,1.17,3.11,true
Qofj8MKO6mk,Frozen The Broadway Musical's Caissie Levy Performs 'Let It Go',The View,18.09.06,568102,9226,934,1.62,1.13,2.06,-0.35,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.10.06,434947,14126,2857,3.25,1.12,1.02,2.07,true
r2vpDWS5ky4,I GRADUATED FOR FREE! DOLLAR STORE WITH LIZA PART 3!,Liza Koshy,18.09.01,5613554,452265,24206,8.06,1.12,0.88,2.72,true
vRWH9GQ2J90,100 LAYERS OF DEEP FRIED PIZZA 🍕CHALLENGE!!!,HellthyJunkFood,18.07.06,866702,18408,3747,2.12,1.11,1.24,2.23,true
SuHVvSsNY2E,Instant classic: Relive UMBC’s incredible win over Virginia in 8 minutes,NCAA March Madness,18.18.03,629052,6565,1406,1.04,1.1,2.48,2.08,true
Z0vLiQLpsc8,"Jimmy Kimmel on School Shooting in Parkland, Florida",Jimmy Kimmel Live,18.21.02,3222946,81715,33795,2.54,1.1,1.79,6.14,true
obRG-2jurz0,Does saving more lives lead to overpopulation?,Bill Gates,18.21.02,357429,13341,1984,3.73,1.09,1.7,2.25,true
HBvPrh2yMik,DIY DOUBLE DEEP FRIED PIZZA 🍕,HellthyJunkFood,18.03.05,855550,26136,2970,3.05,1.08,2.71,1.34,true
MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,17.25.12,8836190,88904,29807,1.01,1.08,1.12,2.89,true
y8lFgF_IjPw,Eighth Grade | Official Trailer HD | A24,A24,18.19.03,1633904,35866,6613,2.2,1.08,2.2,2.38,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.09.06,429342,13956,2829,3.25,1.08,0.98,2.03,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.24.04,952712,11558,24642,1.21,1.08,1.65,2.0,true
shiTAXD78Y8,Megyn Kelly Escalates Feud With Jane Fonda | The View,The View,18.26.01,556301,2973,2558,0.53,1.07,-0.11,2.08,true
mcsTWPSMDtg,Migos x Tasty Whip Up Stir Fry,Tasty,18.16.02,2226074,104563,5595,4.7,1.07,2.02,2.11,true
lpkRFHSpvGI,George W. Bush Returns Cold Open - SNL,Saturday Night Live,18.03.02,5398142,56291,12326,1.04,1.07,1.16,2.57,true
spUNpyF58BY,But what is the Fourier Transform?  A visual introduction.,3Blue1Brown,18.01.02,298666,21524,1912,7.21,1.07,3.35,3.39,true
bWL_MVbpGT0,4 PRODUCERS FLIP THE SAME SAMPLE,ANDREW HUANG,18.02.04,629744,38777,4892,6.16,1.06,2.0,1.93,true
6ZfuNTqbHE8,Marvel Studios' Avengers: Infinity War Official Trailer,Marvel Entertainment,17.30.11,37736281,1735895,241237,4.6,1.06,1.86,2.04,true
TOdGYZ20oSc,I made him fabulous! | Best Friend Makeover Challenge with boyinaband,Glam&Gore,17.18.12,485831,36754,3252,7.57,1.06,0.77,2.32,true
3g5O-kT9m8k,$1000 Survival Kit in a Case,CrazyRussianHacker,18.19.05,1525604,60149,2767,3.94,1.06,2.67,-0.45,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.08.06,426704,13892,2825,3.26,1.06,0.97,2.03,true
_JhaVNJb3ag,Heart-Wrenching Video: Starving Polar Bear on Iceless Land | National Geographic,National Geographic,17.14.12,645090,11212,6561,1.74,1.06,0.86,3.4,true
lpkRFHSpvGI,George W. Bush Returns Cold Open - SNL,Saturday Night Live,18.02.02,5325220,55849,12237,1.05,1.04,1.14,2.54,true
KX0fOxBVMRc,Ritzy Parmesan Chicken Bites | Episode 1220,Laura in the Kitchen,18.02.01,175916,5984,490,3.4,1.04,1.09,2.35,true
3b24Q8Bz7b4,"This Chicken is Entirely Black, From Beak to Bone",Great Big Story,18.07.04,872087,21753,4703,2.49,1.04,1.08,2.79,true
x4TZEVqKIvs,Film Theory: Disney LIED to You! (High School Musical),The Film Theorists,18.07.01,5791487,190827,25452,3.29,1.04,2.52,0.75,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.07.06,423307,13792,2822,3.26,1.03,0.95,2.02,true
VllA1V5M38E,Republicans Praise Trump; Trump Claims He Repealed Obamacare: A Closer Look,Late Night with Seth Meyers,17.26.12,1776285,20331,4879,1.14,1.03,1.01,2.24,true
gvuvxLzUB-w,Amazon Go lets you skip the checkout line,USA TODAY,18.24.01,204499,2121,1449,1.04,1.02,1.87,2.18,true
MidgYgFwgTI,Blind Ice Cream Taste Test,Good Mythical Morning,18.06.06,1504180,38025,6158,2.53,1.02,1.6,2.05,true
CzCfd0eaWoA,We Bought a 100 Year Old Fixer Upper - Man Vs House Ep.1,ThreadBanger,17.02.12,1361969,90736,8234,6.66,1.02,2.32,2.2,true
-37nIo_tLnk,Christmas Day 2000,vnbreyes,18.02.01,3170,4,1,0.13,1.01,2.18,2.47,true
02N508BDngc,How To Make a Giant Flaming Vortex Fountain,The King of Random,18.12.01,1199750,45344,4502,3.78,1.01,4.73,0.66,true
AJUiQU8-w8E,Which is Worse For You: Sugar or Fat?,SciShow,18.06.06,419705,13704,2833,3.27,1.01,0.93,2.04,true
TaVvm0r_gho,Everything Wrong With Bee Movie In 15 Minutes Or Less,CinemaSins,18.07.01,3038222,87500,17054,2.88,1.01,1.99,2.61,true
fAIX12F6958,Bumblebee (2018) - Official Teaser Trailer - Paramount Pictures,Paramount Pictures,18.08.06,16712248,200316,41640,1.2,1.0,0.99,2.12,true
mF6vwuGWQZU,Beef Pirozhki - Food Wishes - Russian Meat Donuts,Food Wishes,18.09.03,266759,9848,1593,3.69,1.0,1.84,2.3,true
36QMyiRAv-Y,Jaiden & Boyinaband - Empty (Official Music Video),Jaiden Animations,18.14.06,3647441,387156,108849,10.61,1.0,3.5,3.1,true
Z0vLiQLpsc8,"Jimmy Kimmel on School Shooting in Parkland, Florida",Jimmy Kimmel Live,18.20.02,3068466,78940,32359,2.57,1.0,1.7,5.86,true
jLM2ibaRbrk,Flinch w/ BTS,The Late Late Show with James Corden,17.07.12,4110136,293974,24356,7.15,1.0,2.82,3.7,true
beb8zCGMsbI,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,Team Coco,18.06.06,2275999,66030,928,2.9,0.99,2.07,-0.3,true
k5wc9V7ggVg,Adam Ruins Everything - The Misleading Story of the Cuban Missile Crisis | truTV,truTV,18.05.04,592097,9899,2011,1.67,0.99,1.31,2.35,true
D_CZ8v9uZJY,FULL FACE OF MAKEUP IM THROWING OUT 2018,Laura Lee,18.07.05,1009447,52298,98134,5.18,0.99,1.86,2.38,true
N7HFXgyTya0,My Dinosaur Is a Service Animal (with Chris Pratt and Bryce Dallas Howard!),CollegeHumor,18.19.05,1421130,68969,3312,4.85,0.99,2.82,0.33,true
CzCfd0eaWoA,We Bought a 100 Year Old Fixer Upper - Man Vs House Ep.1,ThreadBanger,17.01.12,1344916,90109,8188,6.7,0.98,2.29,2.18,true
3g5O-kT9m8k,$1000 Survival Kit in a Case,CrazyRussianHacker,18.18.05,1487628,58666,4819,3.94,0.97,2.55,0.87,true
jyNFL5t2A-U,Watch Courtroom Erupt In Applause After Larry Nassar Sentencing | MSNBC,MSNBC,18.26.01,213015,2249,1214,1.06,0.96,2.01,0.23,true
MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,17.24.12,8368152,87366,29060,1.04,0.96,1.08,2.79,true
lpkRFHSpvGI,George W. Bush Returns Cold Open - SNL,Saturday Night Live,18.01.02,5147621,55076,12159,1.07,0.96,1.1,2.52,true
mcsTWPSMDtg,Migos x Tasty Whip Up Stir Fry,Tasty,18.15.02,2134073,101703,5476,4.77,0.96,1.92,2.03,true
uI9G_fZRLWM,Best Of 2017 KKandbabyJ,KKandbabyJ,18.17.01,496856,31003,8690,6.24,0.96,2.06,1.38,true
vorkmWa7He8,We Stole Tampons from the Cashier-less Amazon Go Store,Linus Tech Tips,18.31.01,2452181,70667,17722,2.88,0.96,0.62,2.6,true
beb8zCGMsbI,James Veitch’s Elaborate Wrong Number Prank  - CONAN on TBS,Team Coco,18.05.06,2237424,64898,907,2.9,0.95,2.02,-0.32,true
jLM2ibaRbrk,Flinch w/ BTS,The Late Late Show with James Corden,17.06.12,3977910,288527,23946,7.25,0.95,2.76,3.63,true
paxgKBUK4wQ,Honest Trailers - Star Wars: The Last Jedi,Screen Junkies,18.30.03,2569382,71357,16601,2.78,0.94,1.07,2.92,true
TdyllLZeviY,Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,18.28.04,7357236,357962,16799,4.87,0.94,2.35,1.93,true
o3T_o4WM-n8,A Crushing Valentine's Day,Studio C,18.17.02,581198,20576,2860,3.54,0.93,2.38,2.11,true
k5TqNsr6YuQ,Troye Sivan - My My My!,TroyeSivanVEVO,18.15.01,6126993,452741,37299,7.39,0.93,2.06,2.19,true
vb9zbSGZ8GQ,Team USA Dances Into Olympics ‘Gangnam Style’,Inside Edition,18.12.02,769428,6103,3476,0.79,0.93,-0.16,3.3,true
CzCfd0eaWoA,We Bought a 100 Year Old Fixer Upper - Man Vs House Ep.1,ThreadBanger,17.30.11,1324067,89289,8072,6.74,0.93,2.25,2.13,true
pMpQABKlC-I,How To Speak Internet 101 (ft. Will Smith),IISuperwomanII,17.25.12,2494165,178955,20358,7.17,0.92,1.12,2.08,true
x4TZEVqKIvs,Film Theory: Disney LIED to You! (High School Musical),The Film Theorists,18.06.01,5561937,188407,25193,3.39,0.91,2.44,0.72,true
t5Lz14wu1uw,ready player one,ProZD,17.15.12,1874914,69281,5282,3.7,0.91,0.31,2.1,true
VllA1V5M38E,Republicans Praise Trump; Trump Claims He Repealed Obamacare: A Closer Look,Late Night with Seth Meyers,17.25.12,1676657,19775,4510,1.18,0.9,0.95,2.0,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.12.06,1068614,4617,7386,0.43,0.89,0.71,2.23,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.13.06,1069852,4620,7384,0.43,0.89,0.71,2.23,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.14.06,1071030,4619,7387,0.43,0.89,0.71,2.23,true
QLFRGj-PPNI,Tom Cruise Reacts to Slow-Mo Footage of How He Broke His Ankle | The Graham Norton Show,The Graham Norton Show,18.29.01,2323494,26698,2631,1.15,0.89,0.68,2.42,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.11.06,1067281,4615,7384,0.43,0.88,0.71,2.23,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.09.06,1064224,4610,7386,0.43,0.88,0.71,2.23,true
y8lFgF_IjPw,Eighth Grade | Official Trailer HD | A24,A24,18.18.03,1500855,33552,6255,2.24,0.88,1.97,2.21,true
jLM2ibaRbrk,Flinch w/ BTS,The Late Late Show with James Corden,17.05.12,3820337,282060,23470,7.38,0.88,2.68,3.55,true
3g5O-kT9m8k,$1000 Survival Kit in a Case,CrazyRussianHacker,18.17.05,1450502,57182,4771,3.94,0.88,2.43,0.84,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.10.06,1066818,4614,7386,0.43,0.88,0.71,2.23,true
TgA2y-Bgi3c,The Mystery That Keeps Neil deGrasse Tyson Up At Night,The Late Show with Stephen Colbert,18.08.01,1071973,22877,2813,2.13,0.87,2.27,1.09,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.08.06,1061345,4603,7391,0.43,0.87,0.7,2.23,true
O6BODAJVYc8,"2017, in 7 minutes",Vox,17.31.12,920639,50021,12618,5.43,0.87,3.09,2.97,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.07.06,1056505,4593,7393,0.43,0.87,0.7,2.23,true
lYEj9snU838,"Boy speaks out on viral bullying video, mom addresses backlash",CBS This Morning,17.14.12,946860,6851,10332,0.72,0.87,0.99,3.26,true
oiC_HG3u-nk,Footage of starving polar bear exposes climate change impact,Guardian News,17.11.12,688274,5945,6137,0.86,0.87,1.15,2.22,true
CzCfd0eaWoA,We Bought a 100 Year Old Fixer Upper - Man Vs House Ep.1,ThreadBanger,17.29.11,1295711,88152,7988,6.8,0.87,2.19,2.09,true
uHRwMmwbFnA,Super Smash Bros. Ultimate - Everyone is Here Trailer (E3 2018),GameXplain,18.14.06,892447,20484,6849,2.3,0.85,2.87,-1.85,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.06.06,1049176,4581,7384,0.44,0.85,0.7,2.23,true
HBvPrh2yMik,DIY DOUBLE DEEP FRIED PIZZA 🍕,HellthyJunkFood,18.02.05,778740,24946,2841,3.2,0.85,2.48,1.19,true
Z0vLiQLpsc8,"Jimmy Kimmel on School Shooting in Parkland, Florida",Jimmy Kimmel Live,18.19.02,2835440,74464,29925,2.63,0.85,1.55,5.38,true
9sRQQRiltrE,BTS Get Scared by a Fangirl,TheEllenShow,18.27.05,2474066,150062,16387,6.07,0.85,2.92,4.5,true
d1hs-JI_yBE,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,NBA,17.27.12,788372,15343,2074,1.95,0.84,2.33,2.84,true
ys6KVWA4okw,Will It Slip-N-Slide? (EXPERIMENT),Good Mythical Morning,18.30.05,1410845,42290,6452,3.0,0.84,1.99,2.23,true
l4bAoNAx2uo,American Things Europeans Find Weird,The Infographics Show,17.18.11,728698,13623,7015,1.87,0.84,0.7,2.87,true
lpkRFHSpvGI,George W. Bush Returns Cold Open - SNL,Saturday Night Live,18.31.01,4866080,53526,12235,1.1,0.84,1.02,2.54,true
I6N-XuYllgA,"Jet Packinski Touches a Hairless Rat, Rooster & Other Weird Stuff in the Fear Box | Vanity Fair",Vanity Fair,17.30.11,2319083,98929,4541,4.27,0.83,2.22,1.2,true
vRWH9GQ2J90,100 LAYERS OF DEEP FRIED PIZZA 🍕CHALLENGE!!!,HellthyJunkFood,18.06.06,769560,17378,3586,2.26,0.83,1.04,2.04,true
JDmse8M-3-Y,teens react to nothing.,FBE,18.03.04,2853563,144712,21495,5.07,0.83,2.32,1.15,true
5sEaYB4rLFQ,Fantastic Beasts: The Crimes of Grindelwald - Official Teaser Trailer,Warner Bros. Pictures,18.15.03,7822003,189086,16829,2.42,0.83,3.39,1.27,true
r2vpDWS5ky4,I GRADUATED FOR FREE! DOLLAR STORE WITH LIZA PART 3!,Liza Koshy,18.08.01,5296906,439165,23638,8.29,0.83,0.72,2.51,true
iXcqpJQD5II,GET READY WITH ME | Latte Palette Reveal!,Christen Dominique,18.21.01,467085,46927,10074,10.05,0.83,2.34,2.37,true
nWZMfPP34g8,BITTEN by a GIANT DESERT CENTIPEDE!,Brave Wilderness,17.22.12,2977230,128175,37914,4.31,0.82,2.29,3.15,true
MFWF9dU5Zc0,OCEAN'S 8 - Official 1st Trailer,Warner Bros. Pictures,17.23.12,7774590,84709,28068,1.09,0.82,1.02,2.67,true
d1hs-JI_yBE,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,NBA,17.26.12,778610,15235,2058,1.96,0.82,2.31,2.81,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.05.06,1022640,4520,7239,0.44,0.81,0.67,2.17,true
jLM2ibaRbrk,Flinch w/ BTS,The Late Late Show with James Corden,17.04.12,3649473,275242,23595,7.54,0.8,2.6,3.57,true
d1hs-JI_yBE,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,NBA,17.25.12,765561,15089,2076,1.97,0.79,2.28,2.84,true
I6N-XuYllgA,"Jet Packinski Touches a Hairless Rat, Rooster & Other Weird Stuff in the Fear Box | Vanity Fair",Vanity Fair,17.29.11,2260715,97151,4827,4.3,0.79,2.17,1.33,true
f6Egj7ncOi8,FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,NikkieTutorials,17.31.12,2822642,275632,124082,9.77,0.79,2.25,2.74,true
TOdGYZ20oSc,I made him fabulous! | Best Friend Makeover Challenge with boyinaband,Glam&Gore,17.17.12,459410,35164,3150,7.65,0.79,0.59,2.18,true
VlOq_4lmpzE,Miz Cracker’s Drag Transformation Tutorial | Allure,Allure,18.14.04,471360,24623,1880,5.22,0.79,2.41,2.49,true
FhllRWReNEE,Melting Every Lipstick From Sephora Together,Safiya Nygaard,18.16.04,4776071,306005,321455,6.41,0.78,1.89,3.77,true
IIS1M7m9tw8,I have something to tell you..,Daisy Marquez,18.28.01,530070,24056,2979,4.54,0.78,0.64,2.08,true
v9wbMzkVseE,Patriots vs. Steelers | NFL Week 15 Game Highlights,NFL,17.20.12,2336544,19462,15699,0.83,0.78,0.35,2.36,true
HgjVWV0Uw3M,Did Solo: A Star Wars Story Trailer Win Over Fans? - Movie Talk,ColliderVideos,18.08.02,95886,2642,1680,2.76,0.77,1.01,2.57,true
02N508BDngc,How To Make a Giant Flaming Vortex Fountain,The King of Random,18.09.01,1117928,43301,4321,3.87,0.77,4.4,0.54,true
asu37n6sEBY,Chris Stapleton - Tryin' To Untangle My Mind (Audio),ChrisStapletonVEVO,17.20.11,372390,7993,547,2.15,0.77,0.96,2.08,true
v3O9vNi-dkA,Hear the Otherworldly Sounds of Skating on Thin Ice | National Geographic,National Geographic,18.13.02,563802,19536,895,3.47,0.77,2.48,-0.11,true
13xFL17XmYU,Little Kid Runs in Slow Motion During Baseball Game - 988585,RM Videos,18.17.05,310140,1521,474,0.49,0.75,1.59,3.18,true
CzCfd0eaWoA,We Bought a 100 Year Old Fixer Upper - Man Vs House Ep.1,ThreadBanger,17.28.11,1239500,85638,7844,6.91,0.75,2.07,2.02,true
13xFL17XmYU,Little Kid Runs in Slow Motion During Baseball Game - 988585,RM Videos,18.16.05,308917,1513,473,0.49,0.75,1.57,3.17,true
d1hs-JI_yBE,Kobe Bryant No.8 & No.24 Jersey Retirement In Los Angeles,NBA,17.24.12,746303,14869,2023,1.99,0.75,2.23,2.74,true
rEdl2Uetpvo,How To Make Perfect Chocolate Chip Cookies,Tasty,18.06.05,1940455,125681,3274,6.48,0.74,2.7,0.69,true
nLXCutcsoKQ,'Roseanne' Cast and Crew React to Cancellation News,Entertainment Tonight,18.04.06,981819,4419,7016,0.45,0.74,0.63,2.08,true
3g5O-kT9m8k,$1000 Survival Kit in a Case,CrazyRussianHacker,18.16.05,1391479,55059,4572,3.96,0.74,2.26,0.71,true
x4TZEVqKIvs,Film Theory: Disney LIED to You! (High School Musical),The Film Theorists,18.05.01,5243310,184755,24824,3.52,0.74,2.32,0.67,true
I6N-XuYllgA,"Jet Packinski Touches a Hairless Rat, Rooster & Other Weird Stuff in the Fear Box | Vanity Fair",Vanity Fair,17.28.11,2199045,95007,4723,4.32,0.74,2.09,1.28,true
N7HFXgyTya0,My Dinosaur Is a Service Animal (with Chris Pratt and Bryce Dallas Howard!),CollegeHumor,18.18.05,1286572,65429,3171,5.09,0.73,2.56,0.26,true
lE0eWRdSrY4,Koreas: A day of historic talks  - BBC News,BBC News,18.06.05,687546,17664,6048,2.57,0.72,2.45,1.96,true
lE0eWRdSrY4,Koreas: A day of historic talks  - BBC News,BBC News,18.07.05,689597,17683,6058,2.56,0.72,2.45,1.97,true
lOz7cPJQd8E,Tesla CEO Elon Musk offers rare look inside Model 3 factory,CBS This Morning,18.26.04,857855,10750,1344,1.25,0.71,2.0,-0.09,true
